unit_name,unit_code,state,region,unit_type,created_by,date_est,POINT-X,POINT-Y,EXTENT_MIN_X,EXTENT_MIN_Y,EXTENT_MAX_X,EXTENT_MAX_Y,description,metadata,filename,image,caption
Golden Spike National Historic Site,GOSP,UT,IM,National Historic Site,Lands,1965-07-30T00:00:00Z,-112.493986,41.630996,-112.6383031,41.55819078,-112.4458806,41.67484441,"May 10, 1869 the Union and Central Pacific Railroads joined their rails at Promontory Summit, Utah Territory and forged the destiny of a nation. Golden Spike National Historic Site shares the stories of the people and settings that define the completion of the first Transcontinental Railroad.",https://www.nps.gov/gosp/,1385CB45-1DD8-B71B-0B20781E86709B2D.jpg,https://www.nps.gov/common/uploads/banner_image/imr/1385CB45-1DD8-B71B-0B20781E86709B2D.jpg,The End of the Old West and the Dawning of a New Era in the History of the United States of America
Herbert Hoover National Historic Site,HEHO,IA,MW,National Historic Site,Lands,1965-08-12T00:00:00Z,-91.3515,41.667293,-91.35890794,41.66430055,-91.34409114,41.67136957,"Born in a two-room cottage, Herbert Hoover could have been any small town boy. Orphaned at age nine, he left West Branch, never to live here again. The landscape and buildings of the early years remain, however, to tell how family, faith, education, and hard work opened a world of opportunity— even the presidency of the United States— to a child of simple beginnings.",https://www.nps.gov/heho/,19B0EE22-1DD8-B71B-0B5F8089AF6AFC18.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/19B0EE22-1DD8-B71B-0B5F8089AF6AFC18.jpg,An open vista frames white cottage with two white grave stones and a flag in the distance.
Hubbell Trading Post National Historic Site,HUTR,AZ,IM,National Historic Site,Lands,1965-08-28T00:00:00Z,-109.559952,35.707273,-109.5666144,35.70364898,-109.5532813,35.71089968,"The squeaky wooden floor greets your entry into the oldest operating trading post on the Navajo Nation. When your eyes adjust to the dim light in the ""bullpen"" you find you’ve just entered a mercantile. Hubbell's has been serving Ganado selling groceries, grain, hardware, horse tack, coffee and Native American Art since 1878. Discover Hubbell Trading Post NHS, where history is made every day.",https://www.nps.gov/hutr/,8B6A4C8E-1DD8-B71B-0BE6B280613116E8.JPG,https://www.nps.gov/common/uploads/banner_image/imr/8B6A4C8E-1DD8-B71B-0BE6B280613116E8.JPG,Hubbell Trading Post National Historic Site affectionally called Hubbells
Pennsylvania Avenue National Historic Site,PAAV,DC,NC,National Historic Site,Lands,1965-09-30T00:00:00Z,-77.017756,38.892818,-77.03352498,38.89123363,-77.01531702,38.8967374,"A street unlike any other. It is known the world over as the heart of the Nation's Capital. America's history has marched, paraded, promenaded, and protested its way along the Avenue.",https://www.nps.gov/paav/,626900D0-1DD8-B71B-0B942A46A28C1E33.jpg,https://www.nps.gov/common/uploads/banner_image/ncr/626900D0-1DD8-B71B-0B942A46A28C1E33.jpg,Photo of Pennsylvania Avenue toward the U.S. Capitol
Fort Union Trading Post National Historic Site,FOUS,ND,MW,National Historic Site,Lands,1966-06-20T00:00:00Z,-104.038079,47.998986,-104.0500483,47.98857619,-104.028235,48.01113634,"Between 1828 and 1867, Fort Union was the most important fur trade post on the Upper Missouri River. Here, the Assiniboine and six other Northern Plains Indian Tribes exchanged buffalo robes and smaller furs for goods from around the world, including cloth, guns, blankets, and beads. A bastion of peaceful coexistence, the post annually traded over 25,000 buffalo robes and $100,000 in merchandise.",https://www.nps.gov/fous/,FBDB85DA-1DD8-B71B-0B085466C35F0B92.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/FBDB85DA-1DD8-B71B-0B085466C35F0B92.jpg,View of Fort Union from Bodmer's Overlook
Theodore Roosevelt Inaugural National Historic Site,THRI,NY,NE,National Historic Site,Lands,1966-11-02T00:00:00Z,-78.872422,42.901477,-78.87312182,42.90114384,-78.87175863,42.90181634,"As president, Theodore Roosevelt created protections for ordinary citizens, began regulation of big business, and made the US a major force in international affairs. Yet one of the most important presidencies in America's history nearly didn't happen. See the place where a brief, emotional, and improvised ceremony in Buffalo, NY brought TR into office, and forever altered the nation.",https://www.nps.gov/thri/,E1F44E63-1DD8-B71B-0BC47381231023D4.jpg,https://www.nps.gov/common/uploads/banner_image/ner/E1F44E63-1DD8-B71B-0BC47381231023D4.jpg,"1901 sketch of Theodore Roosevelt's inauguration in Buffalo, NY."
John Fitzgerald Kennedy National Historic Site,JOFI,MA,NE,National Historic Site,Lands,1967-05-26T00:00:00Z,-71.123238,42.346937,-71.1234069,42.34681496,-71.12307785,42.34705412,"In 1966, Rose Kennedy, the President’s mother returned to her family’s first home and birthplace of John F. Kennedy with the intention of sharing the values and expectations she believed defined her children’s early years. Today, visitors travel back in time through Mrs. Kennedy’s memories to understand the Kennedy family’s early years and how she helped Americans memorialize John Kennedy.",https://www.nps.gov/jofi/,B448CBA0-1DD8-B71B-0B1E4D2316E6953C.jpg,https://www.nps.gov/common/uploads/banner_image/ner/B448CBA0-1DD8-B71B-0B1E4D2316E6953C.jpg,Dining Room
Eisenhower National Historic Site,EISE,PA,NE,National Historic Site,Lands,1967-11-27T00:00:00Z,-77.265081,39.795775,-77.27962255,39.78287581,-77.25598806,39.8099566,"Eisenhower National Historic Site is the home and farm of General and President Dwight D. Eisenhower. Located adjacent to the Gettysburg Battlefield, the farm served the President as a weekend retreat and a meeting place for world leaders. With its peaceful setting and view of South Mountain, it was a much needed respite from Washington and a backdrop for efforts to reduce Cold War tensions.",https://www.nps.gov/eise/,8B7C050E-1DD8-B71B-0B0634E6ACFA4AA0.jpg,https://www.nps.gov/common/uploads/banner_image/ner/8B7C050E-1DD8-B71B-0B0634E6ACFA4AA0.jpg,President Eisenhower's farm. Courtesy of Stan Cohen.
Saugus Iron Works National Historic Site,SAIR,MA,NE,National Historic Site,Lands,1968-04-05T00:00:00Z,-71.007759,42.468499,-71.0096048,42.466353,-71.00609438,42.46958709,"In the 1600's, on the banks of the Saugus River, something extraordinary happened. Explore the place where European iron makers brought their special skills to a young Massachusetts colony. This nine-acre National Park includes working waterwheels, hot forges, mills, an historic 17th century home and a lush river basin.",https://www.nps.gov/sair/,8AE4E97E-1DD8-B71B-0BFFBB26B99E5CB3.jpg,https://www.nps.gov/common/uploads/banner_image/ner/8AE4E97E-1DD8-B71B-0BFFBB26B99E5CB3.jpg,Saugus Iron Works National Historic Site
Carl Sandburg Home National Historic Site,CARL,NC,SE,National Historic Site,Lands,1968-10-17T00:00:00Z,-82.451063,35.268155,-82.46105746,35.26067506,-82.44382894,35.27483302,"Carl Sandburg provided a popular voice for the American people of the twentieth century and still speaks to us through his words, songs and the beauty and serenity of Carl Sandburg Home National Historic Site. Explore Sandburg's legacy and Experience Your America!",https://www.nps.gov/carl/,C336A6F4-1DD8-B71B-0BA420E83C599E93.jpg,https://www.nps.gov/common/uploads/banner_image/akr/C336A6F4-1DD8-B71B-0BA420E83C599E93.jpg,View of Sandburg Home and Barn
William Howard Taft National Historic Site,WIHO,OH,MW,National Historic Site,Lands,1969-12-02T00:00:00Z,-84.50759,39.119704,-84.50856452,39.11922477,-84.50611327,39.12024397,"High atop one of Cincinnati's most prominent hilltops stands the two-story Greek Revival house where William Howard Taft was born and grew up. Hard work, a good education, and an interest in civic duty are attributes that made the Taft family outstanding leaders over the years. The environment that shaped Taft's character and philosophy is highlighted on a visit to the site.",https://www.nps.gov/wiho/,7DE2F5D4-1DD8-B71B-0B32AEB85D8B942E.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/7DE2F5D4-1DD8-B71B-0B32AEB85D8B942E.jpg,Taft house in background with iron gates in foreground
Fort Point National Historic Site,FOPO,CA,PW,National Historic Site,Lands,1970-10-16T00:00:00Z,-122.473717,37.8084,-122.4775527,37.80602514,-122.4698583,37.811046,"From its vantage point overlooking the spectacular Golden Gate, Fort Point defended the San Francisco Bay following California's Gold Rush through World War II. Its beautifully arched casemates display the art of 3rd system brick masonry and interacts gracefully with the Golden Gate Bridge.",https://www.nps.gov/fopo/,950C5AB6-1DD8-B71B-0B5DF06EAF59E31B.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/950C5AB6-1DD8-B71B-0B5DF06EAF59E31B.jpg,Red brick Fort Point stands beneath the south end of the Golden Gate Bridge.
Andersonville National Historic Site,ANDE,GA,SE,National Historic Site,Lands,1970-10-16T00:00:00Z,-84.12989,32.198303,-84.13752822,32.1892143,-84.12374851,32.20812112,"The Camp Sumter military prison at Andersonville was one of the largest Confederate military prisons during the Civil War. During the 14 months the prison existed, more than 45,000 Union soldiers were confined here. Of these, almost 13,000 died here. Today, Andersonville National Historic Site is a memorial to all American prisoners of war throughout the nation's history.",https://www.nps.gov/ande/,601CB9F5-1DD8-B71B-0BDE11B11B2FB066.JPG,https://www.nps.gov/common/uploads/banner_image/akr/601CB9F5-1DD8-B71B-0BDE11B11B2FB066.JPG,Rough shelters made of blankets and sticks sit in fog at sunset
Lincoln Home National Historic Site,LIHO,IL,MW,National Historic Site,Lands,1971-08-18T00:00:00Z,-89.645134,39.797156,-89.64651626,39.79606025,-89.64374697,39.7982541,"Abraham Lincoln believed in the ideal that everyone in America should have the opportunity to improve his/her economic and social condition. Lincoln’s life was the embodiment of that idea. We know him as the sixteenth president but he was also a spouse, parent, and neighbor who experienced the same hopes, dreams, and challenges of life that are still experienced by many people.",https://www.nps.gov/liho/,BC65A9EA-1DD8-B71B-0BF60C73AA0C467F.JPG,https://www.nps.gov/common/uploads/banner_image/mwr/BC65A9EA-1DD8-B71B-0BF60C73AA0C467F.JPG,
Pu'ukohola Heiau National Historic Site,PUHE,HI,PW,National Historic Site,Lands,1972-08-17T00:00:00Z,-155.821163,20.027722,-155.8241723,20.02388548,-155.8171785,20.03234549,"How many places in America can you walk in the footsteps of a king? Where else has a stranded sailor risen up to become a great chief over an entire island? Where else can you experience the culminating event of a people, foretold from centuries past? Where else can you stand on a beach and watch as sharks pass over a submerged temple? Experience all this and much more – only at Pu'ukohola Heiau!",https://www.nps.gov/puhe/,3269B60A-1DD8-B71B-0BC6B58FAA2CD3FF.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/3269B60A-1DD8-B71B-0BC6B58FAA2CD3FF.jpg,Beach scene with trees.
Grant-Kohrs Ranch National Historic Site,GRKO,MT,IM,National Historic Site,Lands,1972-08-25T00:00:00Z,-112.746701,46.41358,-112.7657114,46.39688618,-112.7290954,46.44033462,"Wide open spaces, the hard-working cowboy, his spirited cow pony, and vast herds of cattle are among the strongest symbols of the American West. Once the headquarters of a 10 million acre cattle empire, Grant-Kohrs Ranch National Historic Site preserves these symbols and commemorates the role of cattlemen in American history.",https://www.nps.gov/grko/,5AAD0ED5-1DD8-B71B-0B675063D2283826.jpg,https://www.nps.gov/common/uploads/banner_image/imr/5AAD0ED5-1DD8-B71B-0B675063D2283826.jpg,A horse-drawn dump rake sits in front of a beaverslide hay-stacker and a large stack of hay.
Longfellow National Historic Site,LONG,MA,NE,National Historic Site,Lands,1972-10-09T00:00:00Z,-71.12637,42.376989,-71.12700885,42.37643256,-71.12573954,42.37754737,"Longfellow House - Washington's Headquarters National Historic Site preserves the home of Henry W. Longfellow, one of the world’s foremost 19th century poets. The house also served as headquarters for General George Washington during the Siege of Boston, July 1775 - April 1776. In addition to its rich history, the site offers unique opportunities to explore 19th century literature and arts.",https://www.nps.gov/long/,92EFF5BA-1DD8-B71B-0BFF8641ABB12AAB.JPG,https://www.nps.gov/common/uploads/banner_image/ner/92EFF5BA-1DD8-B71B-0BFF8641ABB12AAB.JPG,house surrounded by lilacs
Tuskegee Institute National Historic Site,TUIN,AL,SE,National Historic Site,Legacy,1974-10-26T00:00:00Z,-85.704306,32.42957,-85.71678028,32.42622938,-85.70139088,32.43316114,"In 1881, Booker T. Washington arrived in Alabama and started building Tuskegee Institute both in reputation and literally brick by brick. He recruited the best and the brightest to come and teach here including George Washington Carver who arrived in 1896. Carver’s innovations in agriculture, especially with peanuts, expanded Tuskegee’s standing throughout the country. The story continues….",https://www.nps.gov/tuin/,6D56F5FF-1DD8-B71B-0BC30B25D9D85A49.jpg,https://www.nps.gov/common/uploads/banner_image/akr/6D56F5FF-1DD8-B71B-0BC30B25D9D85A49.jpg,George W. Carver Museum
Clara Barton National Historic Site,CLBA,MD,NC,National Historic Site,Lands,1974-10-26T00:00:00Z,-77.140097,38.967629,-77.14145666,38.96634056,-77.1391452,38.96894664,"Clara Barton dedicated her life and energies to help others in times of need - both home and abroad, in peacetime as well as during military emergencies. Glen Echo was her home the last 15 years of her life and the structure illustrates her dedication and concern for those less fortunate than herself.",https://www.nps.gov/clba/,642992F2-1DD8-B71B-0BCD35725492FCF1.jpg,https://www.nps.gov/common/uploads/banner_image/ncr/642992F2-1DD8-B71B-0BCD35725492FCF1.jpg,Red Cross design
Springfield Armory National Historic Site,SPAR,MA,NE,National Historic Site,Lands,1974-10-26T00:00:00Z,-72.581126,42.108304,-72.58522923,42.10555721,-72.57720335,42.11115993,"For nearly two centuries, the US Armed Forces and American industry looked to Springfield Armory for innovative engineering and superior firearms. Springfield Armory National Historic Site commemorates the critical role of the nation’s first armory by preserving and interpreting the world's largest historic US military small arms collection, along with historic archives, buildings, and landscapes.",https://www.nps.gov/spar/,54827D4E-1DD8-B71B-0B4C801C502A9560.jpg,https://www.nps.gov/common/uploads/banner_image/ner/54827D4E-1DD8-B71B-0B4C801C502A9560.jpg,Workers at Springfield Armory from the Stocking Shop in 1886
Knife River Indian Villages National Historic Site,KNRI,ND,MW,National Historic Site,Lands,1974-10-26T00:00:00Z,-101.392016,47.368501,-101.4002971,47.32128208,-101.3671713,47.3860561,"Earthlodge people hunted bison and other game, but were in essence farmers living in villages along the Missouri and its tributaries. The site was a major Native American trade center for hundreds of years prior to becoming an important market place for fur traders after 1750.",https://www.nps.gov/knri/,F5492D64-1DD8-B71B-0B27F47CA61942D6.JPG,https://www.nps.gov/common/uploads/banner_image/mwr/F5492D64-1DD8-B71B-0B27F47CA61942D6.JPG,Village site
